Host_Time_s,Raw_V3,Force_N,Raw_V3_Filtered
1771577966.681797,-111.45,0.9551082608419583,-111.45
1771577966.682137,-100.7,2.7407454441551846,-100.7
1771577966.682255,-143.45,-4.360276842974155,-143.45
1771577966.682396,-147.75,-5.074531716299448,-147.75
1771577966.711726,-100.5,2.773966601054036,-100.5
1771577966.711972,-148.9,-5.26555336846784,-148.9
1771577966.712007,-153.8,-6.079471712489684,-153.8
1771577966.744672,-103.1,2.3420915613689774,-103.1
1771577966.744979,-151.85,-5.755565432725886,-151.85
1771577966.745030,-120.75,-0.5896755349545999,-120.75
1771577966.771994,-122.5,-0.8803606578195436,-122.5
1771577966.772410,-136.65,-3.2307575084132334,-136.65
1771577966.772493,-138.2,-3.4882214743793236,-138.2
1771577966.802751,-121.2,-0.6644231379770145,-121.2
1771577966.803028,-137.25,-3.3304209791097845,-137.25
1771577966.832912,-125.6,-1.3952885897517289,-125.6
1771577966.833391,-107.7,1.5780049526954094,-107.7
1771577966.833500,-128.65,-1.9019112324592045,-128.65
1771577966.862310,-126.7,-1.5780049526954094,-126.7
1771577966.863039,-123.85,-1.1046034668867852,-123.85
1771577966.863101,-133.8,-2.7573560226046117,-133.8
1771577966.863134,-130.0,-2.126154041526446,-130.0
1771577966.891744,-129.55,-2.0514064385040336,-129.55
1771577966.892056,-131.4,-2.358702139818402,-131.4
1771577966.922264,-106.25,1.8188583402120775,-106.25
1771577966.922752,-105.35,1.9683535462569068,-105.35
1771577966.922899,-114.25,0.49001206425804866,-114.25
1771577966.951851,-99.3,2.9732935424471405,-99.3
1771577966.952098,-113.95,0.5398437996063242,-113.95
1771577966.952192,-139.35,-3.6792431265477163,-139.35
1771577966.982148,-125.15,-1.3205409867293167,-125.15
1771577966.983274,-120.0,-0.46509619658390966,-120.0
1771577966.983353,-132.5,-2.5414185027620797,-132.5
1771577967.011968,-113.4,0.6312019810781633,-113.4
1771577967.012413,-154.45,-6.187440472410945,-154.45
1771577967.012819,-134.25,-2.8321036256270236,-134.25
1771577967.042060,-124.25,-1.1710457806844876,-124.25
1771577967.042430,-157.7,-6.727284272017269,-157.7
1771577967.042480,-105.85,1.8853006540097799,-105.85
1771577967.072147,-101.15,2.66599784113277,-101.15
1771577967.072719,-139.8,-3.753990729570133,-139.8
1771577967.072823,-137.9,-3.4383897390310505,-137.9
1771577967.131972,-105.85,1.8853006540097799,-105.85
1771577967.132472,-148.7,-5.232332211568987,-148.7
1771577967.132755,-150.35,-5.506406755984506,-150.35
1771577967.133084,-127.4,-1.6942790018413874,-127.4
1771577967.161859,-120.15,-0.49001206425804866,-120.15
1771577967.162173,-129.2,-1.993269413931041,-129.2
1771577967.162320,-95.1,3.6709378373230064,-95.1
1771577967.162602,-140.85,-3.9284018032890966,-140.85
1771577967.191394,-137.0,-3.288894532986221,-137.0
1771577967.191645,-80.8,6.046250555590833,-80.8
1771577967.191812,-148.95,-5.27385865769255,-148.95
1771577967.191968,-130.95,-2.283954536795985,-130.95
1771577967.220353,-103.6,2.2590386691218507,-103.6
1771577967.220679,-165.15,-7.964772366499461,-165.15
1771577967.221357,-134.4,-2.857019493301163,-134.4
1771577967.254116,-103.15,2.333786272144263,-103.15
1771577967.254547,-122.45,-0.8720553685948315,-122.45
1771577967.254749,-138.15,-3.4799161851546137,-138.15
1771577967.281902,-109.5,1.2790145406057534,-109.5
1771577967.282472,-131.3,-2.3420915613689774,-131.3
1771577967.282694,-118.75,-0.2574639659660926,-118.75
1771577967.311681,-112.95,0.7059495841005778,-112.95
1771577967.312107,-124.6,-1.2291828052574754,-124.6
1771577967.312169,-115.65,0.2574639659660926,-115.65
1771577967.342519,-115.45,0.29068512286494386,-115.45
1771577967.342908,-140.35,-3.84534891104197,-140.35
1771577967.372076,-121.65,-0.739170740999429,-121.65
1771577967.372591,-113.1,0.6810337164264413,-113.1
1771577967.372938,-136.45,-3.1975363515143798,-136.45
1771577967.401774,-96.85,3.3802527144580625,-96.85
1771577967.402258,-146.55,-4.875204774906345,-146.55
1771577967.431887,-133.15,-2.6493872626833457,-133.15
1771577967.432287,-93.4,3.9533176709632354,-93.4
1771577967.432757,-137.95,-3.44669502825576,-137.95
1771577967.461836,-125.45,-1.3703727220775923,-125.45
1771577967.462162,-118.1,-0.14949520604482683,-118.1
1771577967.462365,-127.2,-1.6610578449425362,-127.2
1771577967.462587,-119.0,-0.29899041208965604,-119.0
1771577967.491907,-97.8,3.222452219188521,-97.8
1771577967.492332,-116.6,0.09966347069655358,-116.6
1771577967.492394,-122.5,-0.8803606578195436,-122.5
1771577967.521868,-116.15,0.17441107371896583,-116.15
1771577967.522261,-127.7,-1.744110737189663,-127.7
1771577967.552137,-125.45,-1.3703727220775923,-125.45
1771577967.553048,-110.35,1.1378246237856386,-110.35
1771577967.553178,-132.45,-2.5331132135373653,-132.45
1771577967.553221,-143.65,-4.393497999873008,-143.65
1771577967.582887,-100.0,2.857019493301163,-100.0
1771577967.583473,-138.05,-3.4633056067051893,-138.05
1771577967.583549,-126.85,-1.602920820369546,-126.85
1771577967.614531,-63.05,8.994628230363833,-63.05
1771577967.614958,-134.05,-2.798882468728175,-134.05
1771577967.615027,-120.6,-0.5647596672804609,-120.6
1771577967.671468,-88.65,4.742320147310941,-88.65
1771577967.672065,-125.6,-1.3952885897517289,-125.6
1771577967.672348,-119.9,-0.44848561813448523,-119.9
1771577967.673307,-128.95,-1.9517429678074776,-128.95
1771577967.700980,-125.45,-1.3703727220775923,-125.45
1771577967.701538,-114.8,0.3986538827862096,-114.8
1771577967.701663,-113.5,0.6145914026287389,-113.5
1771577967.732884,-138.25,-3.496526763604038,-138.25
1771577967.733263,-125.9,-1.4451203251000069,-125.9
1771577967.733322,-110.3,1.1461299130103508,-110.3
1771577967.763019,-126.65,-1.5696996634706972,-126.65
1771577967.763312,-134.3,-2.8404089148517384,-134.3
1771577967.763428,-108.55,1.4368150358752947,-108.55
1771577967.763610,-120.95,-0.6228966918534511,-120.95
1771577967.791862,-110.95,1.038161153089085,-110.95
1771577967.792209,-108.75,1.4035938789764435,-108.75
1771577967.792304,-148.85,-5.2572480792431255,-148.85
1771577967.822295,-107.4,1.627836688043685,-107.4
1771577967.822754,-122.85,-0.9384976823925315,-122.85
1771577967.822958,-122.5,-0.8803606578195436,-122.5
1771577967.852066,-114.85,0.3903485935614974,-114.85
1771577967.852452,-122.0,-0.7973077655724169,-122.0
1771577967.852500,-121.7,-0.7474760302241412,-121.7
1771577967.882307,-111.1,1.0132452854149485,-111.1
1771577967.882777,-137.6,-3.3885580036827725,-137.6
1771577967.882840,-148.8,-5.248942790018416,-148.8
1771577967.912292,-92.85,4.044675852435077,-92.85
1771577967.913206,-137.1,-3.3055051114356457,-137.1
1771577967.913309,-136.8,-3.255673376087372,-136.8
1771577967.941540,-96.9,3.371947425233348,-96.9
1771577967.942049,-136.5,-3.205841640739094,-136.5
1771577967.942182,-111.35,0.971718839291385,-111.35
1771577967.972088,-100.0,2.857019493301163,-100.0
1771577967.972555,-139.95,-3.7789065972442675,-139.95
1771577967.972695,-124.85,-1.2707092513810387,-124.85
1771577968.001937,-108.45,1.453425614324719,-108.45
1771577968.002348,-114.8,0.3986538827862096,-114.8
1771577968.032048,-108.8,1.3952885897517313,-108.8
1771577968.033087,-107.0,1.6942790018413874,-107.0
1771577968.033215,-134.8,-2.923461807098865,-134.8
1771577968.061601,-110.45,1.1212140453362118,-110.45
1771577968.061744,-112.8,0.7308654517747168,-112.8
1771577968.061926,-112.65,0.7557813194488535,-112.65
1771577968.062052,-133.25,-2.66599784113277,-133.25
1771577968.091916,-93.0,4.019759984760938,-93.0
1771577968.092319,-155.55,-6.370156835354628,-155.55
1771577968.092580,-129.2,-1.993269413931041,-129.2
1771577968.122046,-114.85,0.3903485935614974,-114.85
1771577968.122554,-131.1,-2.308870404470124,-131.1
1771577968.122651,-107.7,1.5780049526954094,-107.7
1771577968.152015,-100.95,2.6992189980316215,-100.95
1771577968.152340,-137.65,-3.396863292907487,-137.65
1771577968.152386,-127.65,-1.7358054479649507,-127.65
1771577968.182041,-96.35,3.4633056067051893,-96.35
1771577968.182662,-114.5,0.44848561813448523,-114.5
1771577968.242069,-122.05,-0.8056130547971291,-122.05
1771577968.242191,-103.05,2.3503968505936896,-103.05
1771577968.242395,-116.95,0.041526446123563404,-116.95
1771577968.242488,-100.3,2.807187757952887,-100.3
1771577968.272102,-134.9,-2.9400723855482895,-134.9
1771577968.272535,-132.7,-2.574639659660929,-132.7
1771577968.272759,-106.1,1.8437742078862165,-106.1
1771577968.273014,-138.75,-3.5795796558511648,-138.75
1771577968.302280,-122.4,-0.8637500793701193,-122.4
1771577968.302584,-101.55,2.59955552733507,-101.55
1771577968.302654,-130.45,-2.200901644548858,-130.45
1771577968.332136,-123.35,-1.0215505746396583,-123.35
1771577968.332334,-99.15,2.9982094101212775,-99.15
1771577968.333004,-132.95,-2.616166105784492,-132.95
1771577968.362034,-122.9,-0.9468029716172461,-122.9
1771577968.362252,-118.45,-0.20763223061781702,-118.45
1771577968.362737,-139.15,-3.646021969648867,-139.15
1771577968.362827,-123.95,-1.1212140453362118,-123.95
1771577968.390770,-114.95,0.3737380151120706,-114.95
1771577968.391165,-142.5,-4.202476347704616,-142.5
1771577968.391251,-115.75,0.2408533875166682,-115.75
1771577968.421944,-105.65,1.9185218109086288,-105.65
1771577968.422420,-157.0,-6.611010222871293,-157.0
1771577968.422500,-136.95,-3.2805892437615065,-136.95
1771577968.451855,-129.05,-1.9683535462569068,-129.05
1771577968.452054,-149.85,-5.423353863737379,-149.85
1771577968.452210,-136.85,-3.263978665312082,-136.85
1771577968.481619,-107.35,1.6361419772683996,-107.35
1771577968.481982,-127.25,-1.6693631341672484,-127.25
1771577968.482223,-133.8,-2.7573560226046117,-133.8
1771577968.511989,-118.25,-0.17441107371896583,-118.25
1771577968.512418,-127.3,-1.6776684233919605,-127.3
1771577968.512594,-114.45,0.4567909073591975,-114.45
1771577968.541758,-99.6,2.923461807098865,-99.6
1771577968.542183,-131.4,-2.358702139818402,-131.4
1771577968.542247,-131.4,-2.358702139818402,-131.4
1771577968.572152,-108.95,1.3703727220775923,-108.95
1771577968.572363,-152.1,-5.79709187884945,-152.1
1771577968.572785,-130.95,-2.283954536795985,-130.95
1771577968.602052,-140.25,-3.8287383325925455,-140.25
1771577968.602227,-158.35,-6.835253031938535,-158.35
1771577968.632848,-105.25,1.9849641247063312,-105.25
1771577968.633382,-126.3,-1.511562638897707,-126.3
1771577968.661845,-144.5,-4.534687916693123,-144.5
1771577968.662240,-109.6,1.262403962156329,-109.6
1771577968.662488,-100.35,2.798882468728175,-100.35
1771577968.662849,-128.55,-1.8853006540097799,-128.55
1771577968.692481,-114.35,0.47340148580862423,-114.35
1771577968.692992,-139.3,-3.6709378373230064,-139.3
1771577968.693934,-139.25,-3.662632548098292,-139.25
1771577968.721479,-120.75,-0.5896755349545999,-120.75
1771577968.721754,-141.25,-3.994844117086799,-141.25
1771577968.721780,-112.95,0.7059495841005778,-112.95
1771577968.751892,-87.5,4.933341799479333,-87.5
1771577968.752171,-119.75,-0.42356975046034623,-119.75
1771577968.752247,-125.15,-1.3205409867293167,-125.15
1771577968.782150,-116.7,0.08305289224712681,-116.7
1771577968.782754,-135.05,-2.9649882532224283,-135.05
1771577968.782943,-136.65,-3.2307575084132334,-136.65
1771577968.811895,-121.85,-0.7723918978982779,-121.85
1771577968.812390,-130.7,-2.2424280906724214,-130.7
1771577968.812527,-123.3,-1.013245285414946,-123.3
1771577968.842427,-93.55,3.928401803289099,-93.55
1771577968.843755,-147.55,-5.041310559400599,-147.55
1771577968.843986,-135.35,-3.014819988570702,-135.35
1771577968.874334,-106.45,1.7856371833132263,-106.45
1771577968.874882,-146.3,-4.833678328782781,-146.3
1771577968.875040,-137.9,-3.4383897390310505,-137.9
1771577968.902180,-109.15,1.3371515651787411,-109.15
1771577968.902429,-149.85,-5.423353863737379,-149.85
1771577968.931447,-128.5,-1.8769953647850655,-128.5
1771577968.931672,-105.2,1.9932694139310434,-105.2
1771577968.931722,-115.35,0.3072957013143706,-115.35
1771577968.962065,-139.2,-3.654327258873577,-139.2
1771577968.963140,-100.7,2.7407454441551846,-100.7
1771577968.963476,-137.6,-3.3885580036827725,-137.6
1771577968.963690,-124.9,-1.2790145406057534,-124.9
1771577969.021632,-105.75,1.9019112324592045,-105.75
1771577969.021834,-129.6,-2.0597117277287436,-129.6
1771577969.021869,-109.25,1.3205409867293167,-109.25
1771577969.051498,-153.2,-5.979808241793128,-114.2
1771577969.051694,-114.05,0.5232332211568999,-114.05
1771577969.051770,-118.15,-0.1578004952695414,-118.15
1771577969.051869,-113.15,0.6727284272017267,-113.15
1771577969.081713,-112.15,0.8388342116959803,-112.15
1771577969.082054,-114.2,0.49831735348276085,-114.2
1771577969.082280,-124.9,-1.2790145406057534,-124.9
1771577969.082806,-141.75,-4.077897009333926,-141.75
1771577969.112927,-113.4,0.6312019810781633,-113.4
1771577969.113104,-127.95,-1.7856371833132263,-127.95
1771577969.113156,-133.55,-2.715829576481048,-133.55
1771577969.142273,-99.0,3.0231252777954163,-99.0
1771577969.142506,-127.25,-1.6693631341672484,-127.25
1771577969.142601,-140.2,-3.8204330433678306,-140.2
1771577969.172478,-103.4,2.2922598260206994,-103.4
1771577969.172767,-137.7,-3.405168582132197,-137.7
1771577969.172878,-127.7,-1.744110737189663,-127.7
1771577969.232055,-112.55,0.7723918978982802,-112.55
1771577969.232768,-137.4,-3.3553368467839237,-137.4
1771577969.262217,-110.8,1.063077020763224,-110.8
1771577969.262642,-118.15,-0.1578004952695414,-118.15
1771577969.262704,-123.6,-1.0630770207632216,-123.6
1771577969.262970,-124.65,-1.23748809448219,-124.65
1771577969.291863,-103.0,2.358702139818402,-103.0
1771577969.292195,-119.65,-0.40695917201092185,-119.65
1771577969.292291,-119.2,-0.33221156898850723,-119.2
1771577969.292379,-103.4,2.2922598260206994,-103.4
1771577969.351811,-139.6,-3.7207695726712795,-139.6
1771577969.352362,-126.65,-1.5696996634706972,-126.65
1771577969.352568,-110.3,1.1461299130103508,-110.3
1771577969.352758,-143.6,-4.385192710648294,-143.6
1771577969.382276,-136.0,-3.1227887484919674,-136.0
1771577969.382819,-150.05,-5.456575020636233,-150.05
1771577969.383104,-102.45,2.4500603212902408,-102.45
1771577969.383209,-127.25,-1.6693631341672484,-127.25
1771577969.411833,-118.9,-0.2823798336402316,-118.9
1771577969.412222,-136.05,-3.1310940377166823,-136.05
1771577969.412345,-127.45,-1.7025842910660995,-127.45
1771577969.412640,-109.8,1.2291828052574778,-109.8
1771577969.472156,-146.3,-4.833678328782781,-146.3
1771577969.472755,-127.35,-1.6859737126166727,-127.35
1771577969.472882,-127.6,-1.727500158740236,-127.6
1771577969.473109,-119.2,-0.33221156898850723,-119.2
1771577969.502305,-121.45,-0.7059495841005778,-121.45
1771577969.502918,-130.5,-2.2092069337735727,-130.5
1771577969.502992,-133.8,-2.7573560226046117,-133.8
1771577969.531946,-108.75,1.4035938789764435,-108.75
1771577969.532557,-115.1,0.348822147437934,-115.1
1771577969.532641,-121.05,-0.6395072703028755,-121.05
1771577969.561896,-86.65,5.074531716299448,-86.65
1771577969.562259,-130.25,-2.167680487650009,-130.25
1771577969.562311,-121.95,-0.7890024763477047,-121.95
1771577969.562430,-105.7,1.9102165216839166,-105.7
1771577969.592114,-135.95,-3.114483459267253,-135.95
1771577969.592529,-122.0,-0.7973077655724169,-122.0
1771577969.592607,-100.6,2.7573560226046117,-100.6
1771577969.592846,-150.6,-5.547933202108069,-150.6
1771577969.621884,-124.5,-1.212572226808051,-124.5
1771577969.622022,-111.3,0.9800241285160973,-111.3
1771577969.622360,-135.1,-2.9732935424471383,-135.1
1771577969.622604,-142.9,-4.268918661502318,-142.9
1771577969.651854,-99.95,2.865324782525875,-99.95
1771577969.652097,-138.3,-3.504832052828753,-138.3
1771577969.652137,-137.15,-3.31381040066036,-137.15
1771577969.681903,-92.1,4.169255190805767,-134.35
1771577969.682345,-134.35,-2.848714204076448,-134.35
1771577969.682403,-126.3,-1.511562638897707,-126.3
1771577969.711672,-116.75,0.0747476030224146,-116.75
1771577969.712500,-129.0,-1.9600482570321922,-129.0
1771577969.712736,-136.85,-3.263978665312082,-136.85
1771577969.742290,-98.05,3.1809257730649576,-98.05
1771577969.742624,-123.5,-1.0464664423137973,-123.5
1771577969.743217,-113.1,0.6810337164264413,-113.1
1771577969.771690,-92.15,4.160949901581053,-92.15
1771577969.772137,-144.7,-4.567909073591972,-144.7
1771577969.772263,-113.75,0.5730649565051754,-113.75
1771577969.801949,-97.6,3.255673376087372,-97.6
1771577969.802097,-131.75,-2.41683916439139,-131.75
1771577969.831842,-119.15,-0.32390627976379505,-119.15
1771577969.832327,-118.35,-0.19102165216839023,-118.35
1771577969.832392,-132.6,-2.558029081211504,-132.6
1771577969.861897,-120.4,-0.531538510381612,-120.4
1771577969.862099,-123.55,-1.0547717315385094,-123.55
1771577969.862436,-102.0,2.5248079243126553,-102.0
1771577969.862545,-116.45,0.12457933837069021,-116.45
1771577969.893107,-121.55,-0.7225601625500023,-121.55
1771577969.893281,-146.9,-4.933341799479333,-146.9
1771577969.921489,-111.8,0.8969712362689705,-111.8
1771577969.921682,-128.0,-1.7939424725379385,-128.0
1771577969.921905,-122.45,-0.8720553685948315,-122.45
1771577969.951318,-105.25,1.9849641247063312,-105.25
1771577969.951567,-102.25,2.483281478189092,-102.25
1771577969.951669,-102.8,2.3919232967172532,-102.8
1771577969.983614,-108.15,1.5032573496729948,-108.15
1771577969.984092,-117.65,-0.0747476030224146,-117.65
1771577969.984166,-118.45,-0.20763223061781702,-118.45
1771577970.014586,-102.9,2.375312718267826,-102.9
1771577970.014952,-134.45,-2.8653247825258723,-134.45
1771577970.015033,-117.25,-0.00830528922471221,-117.25
1771577970.041970,-111.25,0.9883294177408095,-111.25
1771577970.042409,-120.9,-0.6145914026287389,-120.9
1771577970.042494,-129.95,-2.117848752301731,-129.95
1771577970.071743,-91.8,4.219086926154043,-91.8
1771577970.072170,-137.35,-3.347031557559209,-137.35
1771577970.072378,-123.1,-0.9800241285160949,-123.1
1771577970.102595,-109.0,1.3620674328528801,-109.0
1771577970.102846,-131.35,-2.3503968505936874,-131.35
1771577970.131870,-104.75,2.068017016953458,-104.75
1771577970.132254,-106.1,1.8437742078862165,-106.1
1771577970.132362,-150.8,-5.581154359006923,-150.8
1771577970.161967,-132.0,-2.458365610514953,-132.0
1771577970.162292,-105.2,1.9932694139310434,-105.2
1771577970.162525,-110.7,1.0796875992126485,-110.7
1771577970.162840,-125.25,-1.3371515651787411,-125.25
1771577970.192008,-119.6,-0.3986538827862073,-119.6
1771577970.192421,-111.5,0.9468029716172461,-111.5
1771577970.192526,-136.15,-3.1477046161661066,-136.15
1771577970.222975,-120.8,-0.5979808241793121,-120.8
1771577970.223458,-126.3,-1.511562638897707,-126.3
1771577970.223539,-126.5,-1.5447837957965582,-126.5
1771577970.251561,-86.4,5.116058162423011,-86.4
1771577970.282184,-127.95,-1.7856371833132263,-127.95
1771577970.283063,-108.7,1.4118991682011557,-108.7
1771577970.283198,-141.95,-4.1111181662327745,-141.95
1771577970.283309,-134.05,-2.798882468728175,-134.05
1771577970.342222,-116.85,0.058137024572990186,-116.85
1771577970.342768,-119.65,-0.40695917201092185,-119.65
1771577970.343022,-129.4,-2.026490570829895,-129.4
1771577970.343107,-132.45,-2.5331132135373653,-132.45
1771577970.371890,-125.8,-1.42850974665058,-125.8
1771577970.372257,-112.0,0.8637500793701193,-112.0
1771577970.372489,-105.95,1.8686900755603533,-105.95
1771577970.372838,-113.5,0.6145914026287389,-113.5
1771577970.401870,-124.65,-1.23748809448219,-124.65
1771577970.402363,-103.6,2.2590386691218507,-103.6
1771577970.402420,-123.25,-1.0049399961902339,-123.25
1771577970.461853,-128.7,-1.9102165216839142,-128.7
1771577970.462222,-86.9,5.0330052701758845,-86.9
1771577970.462432,-129.4,-2.026490570829895,-129.4
1771577970.462663,-135.85,-3.0978728808178286,-135.85
1771577970.492003,-113.5,0.6145914026287389,-113.5
1771577970.492220,-120.0,-0.46509619658390966,-120.0
1771577970.492603,-113.4,0.6312019810781633,-113.4
1771577970.492702,-88.75,4.725709568861516,-88.75
1771577970.522042,-141.9,-4.1028128770080645,-141.9
1771577970.522170,-115.85,0.2242428090672438,-115.85
1771577970.522376,-98.4,3.1227887484919674,-98.4
1771577970.522462,-142.85,-4.260613372277604,-142.85
1771577970.551663,-134.25,-2.8321036256270236,-134.25
1771577970.551973,-94.5,3.7706013080195575,-94.5
1771577970.552349,-135.05,-2.9649882532224283,-135.05
1771577970.552578,-149.35,-5.340300971490253,-149.35
1771577970.581956,-107.8,1.561394374245985,-107.8
1771577970.582689,-132.6,-2.558029081211504,-132.6
1771577970.582835,-128.75,-1.9185218109086288,-128.75
1771577970.611506,-103.8,2.2258175122229993,-103.8
1771577970.611798,-133.45,-2.699218998031619,-133.45
1771577970.611915,-129.55,-2.0514064385040336,-129.55
1771577970.641940,-101.05,2.6826084195821966,-101.05
1771577970.642497,-116.05,0.1910216521683926,-116.05
1771577970.642603,-137.5,-3.371947425233348,-137.5
1771577970.672252,-112.75,0.739170740999429,-112.75
1771577970.672720,-132.85,-2.5995555273350677,-132.85
1771577970.672777,-134.95,-2.9483776747729995,-134.95
1771577970.701693,-111.35,0.971718839291385,-111.35
1771577970.702368,-113.5,0.6145914026287389,-113.5
1771577970.731911,-94.45,3.7789065972442697,-94.45
1771577970.732328,-113.4,0.6312019810781633,-113.4
1771577970.732574,-122.8,-0.9301923931678193,-122.8
1771577970.761954,-138.0,-3.455000317480475,-138.0
1771577970.762206,-101.75,2.566334370436219,-101.75
1771577970.762348,-145.05,-4.626046098164965,-145.05
1771577970.791702,-108.3,1.478341481998858,-108.3
1771577970.791942,-118.5,-0.21593751984252924,-118.5
1771577970.791981,-135.35,-3.014819988570702,-135.35
1771577970.822347,-100.8,2.7241348657057602,-100.8
1771577970.822817,-113.75,0.5730649565051754,-113.75
1771577970.823054,-105.45,1.95174296780748,-105.45
